,Date,Open,High,Low,Close,Adj Close,Volume
892,2003-06-05,6660.0,6730.0,6620.0,6670.0,0.09890299999999999,27350000.0
893,2003-06-06,6670.0,6670.0,6670.0,6670.0,0.09890299999999999,0.0
894,2003-06-09,6730.0,6890.0,6690.0,6880.0,0.102017,38905000.0
895,2003-06-10,6800.0,6940.0,6780.0,6880.0,0.102017,20680000.0
896,2003-06-11,6960.0,7050.0,6880.0,6900.0,0.102313,27520000.0
897,2003-06-12,7000.0,7040.0,6950.0,7000.0,0.103796,45395000.0
898,2003-06-13,7080.0,7120.0,6970.0,7010.0,0.10394400000000001,29815000.0
899,2003-06-16,6900.0,6960.0,6820.0,6820.0,0.101127,19060000.0
900,2003-06-17,7060.0,7150.0,6990.0,7140.0,0.10587200000000001,42120000.0
901,2003-06-18,7030.0,7180.0,7030.0,7080.0,0.10498199999999999,19355000.0
902,2003-06-19,7200.0,7500.0,7140.0,7400.0,0.109727,48170000.0
903,2003-06-20,7300.0,7400.0,7280.0,7280.0,0.107948,23375000.0
904,2003-06-23,7280.0,7300.0,7120.0,7140.0,0.10587200000000001,20565000.0
905,2003-06-24,7000.0,7050.0,6980.0,7030.0,0.10424100000000001,22885000.0
906,2003-06-25,7050.0,7210.0,7020.0,7190.0,0.10661300000000001,17285000.0
907,2003-06-26,7050.0,7350.0,7050.0,7290.0,0.108096,17265000.0
908,2003-06-27,7340.0,7410.0,7220.0,7220.0,0.10705799999999999,22770000.0
909,2003-06-30,7160.0,7210.0,7070.0,7100.0,0.105279,15605000.0
910,2003-07-01,7100.0,7250.0,7040.0,7240.0,0.10735499999999999,13000000.0
911,2003-07-02,7390.0,7420.0,7310.0,7420.0,0.110024,25990000.0
912,2003-07-03,7640.0,7820.0,7580.0,7640.0,0.11328599999999998,58735000.0
913,2003-07-04,7630.0,7710.0,7580.0,7680.0,0.113879,12565000.0
914,2003-07-07,7740.0,7750.0,7670.0,7720.0,0.114472,14800000.0
915,2003-07-08,7990.0,8000.0,7910.0,7970.0,0.11817899999999999,62230000.0
916,2003-07-09,7980.0,7990.0,7890.0,7930.0,0.117586,18865000.0
917,2003-07-10,7880.0,7960.0,7840.0,7840.0,0.116251,25675000.0
918,2003-07-11,7760.0,7880.0,7700.0,7880.0,0.116845,22460000.0
919,2003-07-14,7900.0,8210.0,7890.0,8190.0,0.12144100000000001,46710000.0
920,2003-07-15,8220.0,8230.0,8080.0,8160.0,0.120996,35205000.0
921,2003-07-16,8300.0,8410.0,8180.0,8360.0,0.12396199999999999,41615000.0
922,2003-07-17,8360.0,8360.0,8360.0,8360.0,0.12396199999999999,0.0
923,2003-07-18,7950.0,8160.0,7950.0,8080.0,0.11980999999999999,45980000.0
924,2003-07-21,8040.0,8210.0,8040.0,8140.0,0.1207,23485000.0
925,2003-07-22,8100.0,8240.0,8090.0,8240.0,0.12218299999999999,21290000.0
926,2003-07-23,8300.0,8340.0,8040.0,8070.0,0.11966199999999999,24025000.0
927,2003-07-24,8010.0,8180.0,7980.0,8130.0,0.12055199999999999,25795000.0
928,2003-07-25,8080.0,8160.0,7980.0,8160.0,0.120996,15045000.0
929,2003-07-28,8300.0,8390.0,8250.0,8360.0,0.12396199999999999,20205000.0
930,2003-07-29,8400.0,8480.0,8360.0,8470.0,0.125593,21905000.0
931,2003-07-30,8400.0,8470.0,8400.0,8430.0,0.125,16200000.0
932,2003-07-31,8400.0,8490.0,8270.0,8320.0,0.123369,20615000.0
933,2003-08-01,8360.0,8540.0,8360.0,8520.0,0.126335,25115000.0
934,2003-08-04,8400.0,8520.0,8400.0,8430.0,0.125,10235000.0
935,2003-08-05,8450.0,8590.0,8450.0,8560.0,0.12692799999999999,15605000.0
936,2003-08-06,8400.0,8420.0,8220.0,8260.0,0.12247899999999999,24635000.0
937,2003-08-07,8240.0,8250.0,8090.0,8200.0,0.12159,15665000.0
938,2003-08-08,8200.0,8240.0,8090.0,8120.0,0.120403,11095000.0
939,2003-08-11,7940.0,8160.0,7930.0,8160.0,0.120996,17040000.0
940,2003-08-12,8200.0,8200.0,7950.0,8000.0,0.11862400000000001,19490000.0
941,2003-08-13,8120.0,8260.0,8080.0,8250.0,0.122331,13830000.0
942,2003-08-14,8370.0,8500.0,8270.0,8500.0,0.126038,23680000.0
943,2003-08-15,8500.0,8500.0,8500.0,8500.0,0.126038,0.0
944,2003-08-18,8550.0,8580.0,8350.0,8380.0,0.124259,19925000.0
945,2003-08-19,8650.0,8700.0,8600.0,8600.0,0.127521,23975000.0
946,2003-08-20,8620.0,8790.0,8560.0,8700.0,0.129004,24660000.0
947,2003-08-21,8680.0,8840.0,8680.0,8830.0,0.130931,23415000.0
948,2003-08-22,8860.0,8980.0,8830.0,8920.0,0.132266,25245000.0
949,2003-08-25,8880.0,8950.0,8820.0,8860.0,0.131376,16225000.0
950,2003-08-26,8780.0,8940.0,8730.0,8910.0,0.132117,21695000.0
951,2003-08-27,8940.0,8950.0,8840.0,8860.0,0.131376,20545000.0
952,2003-08-28,9000.0,9000.0,8730.0,8760.0,0.129893,28335000.0
953,2003-08-29,8820.0,8840.0,8580.0,8700.0,0.129004,26590000.0
954,2003-09-01,8740.0,8810.0,8650.0,8740.0,0.129597,16540000.0
955,2003-09-02,8800.0,8820.0,8590.0,8610.0,0.127669,16285000.0
956,2003-09-03,8640.0,8710.0,8580.0,8650.0,0.128262,21495000.0
957,2003-09-04,8640.0,8770.0,8620.0,8720.0,0.1293,14320000.0
958,2003-09-05,8840.0,8930.0,8800.0,8860.0,0.131376,17780000.0
959,2003-09-08,8870.0,9030.0,8820.0,9030.0,0.13389700000000002,18265000.0
960,2003-09-09,9160.0,9400.0,9140.0,9240.0,0.137011,44905000.0
961,2003-09-10,9240.0,9240.0,9240.0,9240.0,0.137011,0.0
962,2003-09-11,9240.0,9240.0,9240.0,9240.0,0.137011,0.0
963,2003-09-12,9240.0,9240.0,9240.0,9240.0,0.137011,0.0
964,2003-09-15,9100.0,9140.0,8740.0,8750.0,0.129745,34760000.0
965,2003-09-16,8700.0,8900.0,8680.0,8890.0,0.131821,22945000.0
966,2003-09-17,9000.0,9070.0,8930.0,8990.0,0.133304,28225000.0
967,2003-09-18,9020.0,9030.0,8810.0,8880.0,0.131673,23055000.0
968,2003-09-19,8990.0,9000.0,8530.0,8600.0,0.127521,34340000.0
969,2003-09-22,8450.0,8480.0,7990.0,8060.0,0.11951400000000001,42940000.0
970,2003-09-23,8000.0,8050.0,7780.0,7950.0,0.11788299999999999,58805000.0
971,2003-09-24,8080.0,8150.0,7980.0,8100.0,0.12010699999999999,48340000.0
972,2003-09-25,7820.0,8030.0,7780.0,8020.0,0.118921,44665000.0
973,2003-09-26,7920.0,8010.0,7760.0,7760.0,0.11506500000000001,37200000.0
974,2003-09-29,7750.0,7810.0,7560.0,7730.0,0.11462,37810000.0
975,2003-09-30,7820.0,8000.0,7820.0,7840.0,0.116251,42090000.0
976,2003-10-01,7760.0,8030.0,7740.0,8000.0,0.11862400000000001,39630000.0
977,2003-10-02,8230.0,8230.0,8100.0,8170.0,0.121145,41260000.0
978,2003-10-03,8170.0,8170.0,8170.0,8170.0,0.121145,0.0
979,2003-10-06,8350.0,8510.0,8330.0,8420.0,0.124852,44425000.0
980,2003-10-07,8540.0,8570.0,8430.0,8520.0,0.126335,25115000.0
981,2003-10-08,8600.0,8600.0,8420.0,8480.0,0.12574100000000002,32550000.0
982,2003-10-09,8480.0,8620.0,8450.0,8570.0,0.127076,40505000.0
983,2003-10-10,8620.0,8960.0,8560.0,8900.0,0.131969,41435000.0
984,2003-10-13,8780.0,8950.0,8720.0,8900.0,0.131969,27460000.0
985,2003-10-14,8990.0,9120.0,8980.0,9060.0,0.13434200000000002,34375000.0
986,2003-10-15,9120.0,9150.0,8940.0,9020.0,0.133749,26060000.0
987,2003-10-16,9000.0,9190.0,8920.0,9190.0,0.136269,37050000.0
988,2003-10-17,9180.0,9320.0,8990.0,9040.0,0.134045,36790000.0
989,2003-10-20,8970.0,9200.0,8970.0,9160.0,0.135824,28190000.0
990,2003-10-21,9240.0,9370.0,9140.0,9240.0,0.137011,34390000.0
991,2003-10-22,9300.0,9420.0,9150.0,9400.0,0.13938299999999998,29480000.0
992,2003-10-23,9180.0,9240.0,8900.0,8950.0,0.132711,35460000.0
993,2003-10-24,8950.0,8990.0,8690.0,8740.0,0.129597,30240000.0
994,2003-10-27,8750.0,8960.0,8710.0,8960.0,0.132859,23240000.0
995,2003-10-28,8970.0,9290.0,8900.0,9240.0,0.137011,32095000.0
996,2003-10-29,9420.0,9480.0,9330.0,9340.0,0.138494,34570000.0
997,2003-10-30,9400.0,9440.0,9320.0,9420.0,0.13968,20885000.0
998,2003-10-31,9500.0,9510.0,9270.0,9400.0,0.13938299999999998,24580000.0
999,2003-11-03,9400.0,9500.0,9330.0,9490.0,0.140718,18040000.0
1000,2003-11-04,9600.0,9690.0,9480.0,9580.0,0.142052,40790000.0
1001,2003-11-05,9480.0,9610.0,9440.0,9600.0,0.142349,29740000.0
1002,2003-11-06,9600.0,9610.0,9280.0,9300.0,0.1379,32325000.0
1003,2003-11-07,9400.0,9540.0,9360.0,9540.0,0.141459,18955000.0
1004,2003-11-10,9420.0,9490.0,9190.0,9320.0,0.13819700000000001,26360000.0
1005,2003-11-11,9120.0,9230.0,9060.0,9220.0,0.136714,25245000.0
1006,2003-11-12,9200.0,9400.0,9150.0,9400.0,0.13938299999999998,15265000.0
1007,2003-11-13,9560.0,9570.0,9410.0,9540.0,0.141459,26885000.0
1008,2003-11-14,9480.0,9570.0,9380.0,9380.0,0.139087,19070000.0
1009,2003-11-17,9300.0,9310.0,9080.0,9220.0,0.136714,25245000.0
1010,2003-11-18,9160.0,9350.0,9160.0,9330.0,0.138345,14070000.0
1011,2003-11-19,9120.0,9210.0,9050.0,9130.0,0.13538,37555000.0
1012,2003-11-20,9060.0,9130.0,8950.0,8980.0,0.133155,32565000.0
1013,2003-11-21,8950.0,9170.0,8920.0,9120.0,0.135231,32800000.0
1014,2003-11-24,9090.0,9130.0,8840.0,8870.0,0.131524,21840000.0
1015,2003-11-25,9020.0,9070.0,8920.0,9030.0,0.13389700000000002,23760000.0
1016,2003-11-26,9050.0,9130.0,8980.0,9100.0,0.134935,18815000.0
1017,2003-11-27,9100.0,9140.0,9010.0,9110.0,0.13508299999999998,13295000.0
1018,2003-11-28,9130.0,9340.0,9130.0,9300.0,0.1379,18225000.0
1019,2003-12-01,9300.0,9400.0,9210.0,9320.0,0.13819700000000001,17665000.0
1020,2003-12-02,9390.0,9410.0,9330.0,9370.0,0.138938,19415000.0
1021,2003-12-03,9400.0,9510.0,9330.0,9420.0,0.13968,17055000.0
1022,2003-12-04,9360.0,9400.0,9220.0,9220.0,0.136714,21545000.0
1023,2003-12-05,9210.0,9210.0,8990.0,9030.0,0.13389700000000002,28375000.0
1024,2003-12-08,9030.0,9060.0,8820.0,9000.0,0.133452,28845000.0
1025,2003-12-09,8980.0,9080.0,8880.0,8900.0,0.131969,19600000.0
1026,2003-12-10,8750.0,9060.0,8720.0,9060.0,0.13434200000000002,52095000.0
1027,2003-12-11,9060.0,9230.0,9050.0,9050.0,0.134193,50760000.0
1028,2003-12-12,9200.0,9250.0,9060.0,9100.0,0.134935,21495000.0
1029,2003-12-15,9200.0,9290.0,9150.0,9220.0,0.136714,22075000.0
1030,2003-12-16,9020.0,9160.0,8980.0,9080.0,0.134638,24525000.0
1031,2003-12-17,9100.0,9130.0,8840.0,8850.0,0.13122799999999998,38820000.0
1032,2003-12-18,8850.0,8880.0,8750.0,8850.0,0.13122799999999998,39130000.0
1033,2003-12-19,8910.0,9040.0,8870.0,8970.0,0.133007,23530000.0
1034,2003-12-22,8820.0,8960.0,8820.0,8840.0,0.13108,22260000.0
1035,2003-12-23,8880.0,8930.0,8840.0,8840.0,0.13108,22600000.0
1036,2003-12-24,8900.0,8930.0,8710.0,8780.0,0.13019,29335000.0
1037,2003-12-25,8780.0,8780.0,8780.0,8780.0,0.13019,0.0
1038,2003-12-26,8780.0,8840.0,8780.0,8830.0,0.130931,21955000.0
1039,2003-12-29,8800.0,8850.0,8760.0,8800.0,0.130486,18440000.0
1040,2003-12-30,8960.0,9080.0,8900.0,9020.0,0.133749,22430000.0
1041,2003-12-31,9020.0,9020.0,9020.0,9020.0,0.133749,0.0
1042,2004-01-01,9020.0,9020.0,9020.0,9020.0,0.133749,0.0
1043,2004-01-02,9020.0,9060.0,8930.0,8980.0,0.133155,18940000.0
1044,2004-01-05,8980.0,9150.0,8950.0,9150.0,0.135676,22385000.0
1045,2004-01-06,9340.0,9340.0,9170.0,9200.0,0.136418,22405000.0
1046,2004-01-07,9270.0,9380.0,9240.0,9300.0,0.1379,19970000.0
1047,2004-01-08,9420.0,9550.0,9370.0,9380.0,0.139087,37520000.0
1048,2004-01-09,9600.0,10240.0,9560.0,10160.0,0.150652,73480000.0
1049,2004-01-12,10100.0,10200.0,9960.0,10100.0,0.149763,33995000.0
1050,2004-01-13,10160.0,10180.0,10000.0,10060.0,0.14917,22040000.0
1051,2004-01-14,9820.0,9990.0,9820.0,9890.0,0.146649,28740000.0
1052,2004-01-15,9900.0,10000.0,9810.0,9930.0,0.147242,31625000.0
1053,2004-01-16,10020.0,10140.0,10000.0,10120.0,0.150059,27745000.0
1054,2004-01-19,10180.0,10480.0,10140.0,10420.0,0.154508,26945000.0
1055,2004-01-20,10420.0,10600.0,10300.0,10520.0,0.15599100000000002,20150000.0
1056,2004-01-21,10520.0,10520.0,10520.0,10520.0,0.15599100000000002,0.0
1057,2004-01-22,10520.0,10520.0,10520.0,10520.0,0.15599100000000002,0.0
1058,2004-01-23,10520.0,10520.0,10520.0,10520.0,0.15599100000000002,0.0
1059,2004-01-26,10840.0,11100.0,10700.0,10900.0,0.161625,73785000.0
1060,2004-01-27,11080.0,11080.0,10600.0,10700.0,0.15866,34810000.0
1061,2004-01-28,10760.0,10960.0,10640.0,10760.0,0.159549,29185000.0
1062,2004-01-29,10820.0,10820.0,10560.0,10660.0,0.158066,23660000.0
1063,2004-01-30,10660.0,10680.0,10420.0,10480.0,0.155397,21515000.0
1064,2004-02-02,10480.0,10600.0,10400.0,10600.0,0.157177,12645000.0
1065,2004-02-03,10300.0,10480.0,10280.0,10340.0,0.153322,22930000.0
1066,2004-02-04,10280.0,10340.0,10180.0,10180.0,0.150949,18560000.0
1067,2004-02-05,10100.0,10300.0,10060.0,10240.0,0.151839,18245000.0
1068,2004-02-06,10320.0,10700.0,10280.0,10540.0,0.15628699999999998,34875000.0
1069,2004-02-09,10720.0,10920.0,10700.0,10860.0,0.16103199999999998,22635000.0
1070,2004-02-10,10940.0,11000.0,10760.0,10920.0,0.161922,20570000.0
1071,2004-02-11,11000.0,11180.0,10960.0,11080.0,0.164294,30435000.0
1072,2004-02-12,11200.0,11200.0,10920.0,10980.0,0.16281099999999998,28550000.0
1073,2004-02-13,10900.0,11100.0,10840.0,11100.0,0.16459100000000002,16760000.0
1074,2004-02-16,11100.0,11320.0,11020.0,11260.0,0.166963,31250000.0
1075,2004-02-17,11220.0,11420.0,11120.0,11200.0,0.166074,18220000.0
1076,2004-02-18,11260.0,11360.0,10980.0,10980.0,0.16281099999999998,18650000.0
1077,2004-02-19,11020.0,11100.0,10900.0,11100.0,0.16459100000000002,18885000.0
1078,2004-02-20,10940.0,11080.0,10880.0,10980.0,0.16281099999999998,18165000.0
1079,2004-02-23,10900.0,11040.0,10780.0,10940.0,0.162218,19085000.0
1080,2004-02-24,10800.0,10880.0,10580.0,10620.0,0.157473,30425000.0
1081,2004-02-25,10560.0,10580.0,10440.0,10500.0,0.155694,24540000.0
1082,2004-02-26,10540.0,10640.0,10460.0,10520.0,0.15599100000000002,17225000.0
1083,2004-02-27,10400.0,10900.0,10400.0,10900.0,0.161625,20965000.0
1084,2004-03-01,10900.0,10900.0,10900.0,10900.0,0.161625,0.0
1085,2004-03-02,11100.0,11160.0,10980.0,11080.0,0.164294,24930000.0
1086,2004-03-03,11100.0,11180.0,11040.0,11080.0,0.164294,17960000.0
1087,2004-03-04,11080.0,11380.0,11040.0,11380.0,0.168743,21405000.0
1088,2004-03-05,11420.0,11420.0,11280.0,11280.0,0.16726,21440000.0
1089,2004-03-08,11220.0,11260.0,10940.0,10980.0,0.16281099999999998,20235000.0
1090,2004-03-09,10800.0,10900.0,10700.0,10780.0,0.15984600000000002,17675000.0
1091,2004-03-10,10760.0,10840.0,10600.0,10620.0,0.157473,22620000.0
1092,2004-03-11,10580.0,10820.0,10560.0,10660.0,0.158066,46135000.0
1093,2004-03-12,10600.0,10660.0,10140.0,10480.0,0.155397,46065000.0
1094,2004-03-15,10640.0,10660.0,10500.0,10500.0,0.155694,18220000.0
1095,2004-03-16,10340.0,10560.0,10280.0,10560.0,0.156584,19705000.0
1096,2004-03-17,10680.0,10940.0,10640.0,10900.0,0.161625,21170000.0
1097,2004-03-18,10960.0,10960.0,10740.0,10880.0,0.161329,22035000.0
1098,2004-03-19,10820.0,11100.0,10800.0,11100.0,0.16459100000000002,17055000.0
1099,2004-03-22,11000.0,11080.0,10820.0,10880.0,0.161329,20000000.0
1100,2004-03-23,10700.0,10880.0,10640.0,10820.0,0.160439,19105000.0
1101,2004-03-24,10800.0,10900.0,10700.0,10840.0,0.160736,21040000.0
1102,2004-03-25,10900.0,10940.0,10620.0,10700.0,0.15866,23440000.0
1103,2004-03-26,10940.0,11080.0,10860.0,10900.0,0.161625,42705000.0
1104,2004-03-29,10980.0,11220.0,10960.0,11100.0,0.16459100000000002,24570000.0
1105,2004-03-30,11240.0,11300.0,11140.0,11200.0,0.166074,20140000.0
1106,2004-03-31,11360.0,11440.0,11260.0,11440.0,0.169632,29890000.0
1107,2004-04-01,11400.0,11500.0,11360.0,11500.0,0.170522,19785000.0
1108,2004-04-02,11560.0,11580.0,11300.0,11300.0,0.16755599999999998,20525000.0
1109,2004-04-05,11300.0,11300.0,11300.0,11300.0,0.16755599999999998,0.0
1110,2004-04-06,11680.0,11900.0,11640.0,11900.0,0.176453,41690000.0
1111,2004-04-07,11900.0,12140.0,11820.0,12000.0,0.17793599999999998,27205000.0
1112,2004-04-08,12100.0,12100.0,11940.0,12100.0,0.179419,21400000.0
1113,2004-04-09,11980.0,12000.0,11800.0,11900.0,0.176453,16065000.0
1114,2004-04-12,11900.0,12280.0,11880.0,12200.0,0.180902,21795000.0
1115,2004-04-13,12300.0,12440.0,12240.0,12320.0,0.18268099999999998,30255000.0
1116,2004-04-14,12320.0,12320.0,12160.0,12300.0,0.182384,40205000.0
1117,2004-04-15,12300.0,12300.0,12300.0,12300.0,0.182384,0.0
1118,2004-04-16,12200.0,12200.0,11840.0,11880.0,0.17615699999999998,55345000.0
1119,2004-04-19,11900.0,11980.0,11820.0,11980.0,0.17763900000000002,38710000.0
1120,2004-04-20,12140.0,12300.0,11980.0,12300.0,0.182384,34160000.0
1121,2004-04-21,12260.0,12540.0,12160.0,12500.0,0.18535,43295000.0
1122,2004-04-22,12500.0,12620.0,12340.0,12400.0,0.183867,36920000.0
1123,2004-04-23,12500.0,12740.0,12440.0,12740.0,0.188909,36010000.0
1124,2004-04-26,12740.0,12760.0,12520.0,12520.0,0.185647,28090000.0
1125,2004-04-27,12520.0,12580.0,12300.0,12360.0,0.183274,35100000.0
1126,2004-04-28,12360.0,12380.0,12020.0,12040.0,0.178529,39765000.0
1127,2004-04-29,11700.0,11800.0,11440.0,11520.0,0.170819,60840000.0
1128,2004-04-30,11200.0,11420.0,10980.0,11140.0,0.165184,69125000.0
1129,2004-05-03,11140.0,11220.0,10920.0,11120.0,0.16488699999999998,38245000.0
1130,2004-05-04,11120.0,11280.0,11000.0,11100.0,0.16459100000000002,47555000.0
1131,2004-05-05,11100.0,11100.0,11100.0,11100.0,0.16459100000000002,0.0
1132,2004-05-06,10960.0,11000.0,10520.0,10560.0,0.156584,58090000.0
1133,2004-05-07,10500.0,10800.0,10360.0,10800.0,0.160142,45745000.0
1134,2004-05-10,10600.0,10680.0,9840.0,10180.0,0.150949,50775000.0
1135,2004-05-11,10180.0,10320.0,9980.0,10020.0,0.148577,52660000.0
1136,2004-05-12,10300.0,10600.0,10220.0,10500.0,0.155694,45270000.0
1137,2004-05-13,10400.0,10500.0,10140.0,10140.0,0.150356,38605000.0
1138,2004-05-14,10220.0,10320.0,9710.0,9830.0,0.145759,53855000.0
1139,2004-05-17,9760.0,9840.0,9160.0,9160.0,0.135824,54650000.0
1140,2004-05-18,9010.0,9560.0,8960.0,9470.0,0.140421,54350000.0
1141,2004-05-19,9580.0,10120.0,9570.0,10000.0,0.14828,41465000.0
1142,2004-05-20,9920.0,10180.0,9740.0,9890.0,0.146649,41540000.0
1143,2004-05-21,9990.0,10040.0,9870.0,10040.0,0.148873,22495000.0
1144,2004-05-24,10280.0,10300.0,10120.0,10220.0,0.151542,19995000.0
1145,2004-05-25,10040.0,10060.0,9830.0,9840.0,0.14590799999999998,27125000.0
1146,2004-05-26,9840.0,9840.0,9840.0,9840.0,0.14590799999999998,0.0
1147,2004-05-27,10220.0,10260.0,10100.0,10120.0,0.150059,28035000.0
1148,2004-05-28,10320.0,10400.0,10200.0,10400.0,0.154211,25515000.0
1149,2004-05-31,10340.0,10360.0,9990.0,10120.0,0.150059,23875000.0
1150,2004-06-01,10160.0,10340.0,10120.0,10300.0,0.152728,15500000.0
1151,2004-06-02,10200.0,10220.0,9980.0,10040.0,0.148873,25795000.0
1152,2004-06-03,10060.0,10140.0,9470.0,9470.0,0.140421,51000000.0
1153,2004-06-04,9500.0,9630.0,9340.0,9620.0,0.142645,33960000.0
1154,2004-06-07,9840.0,9940.0,9770.0,9920.0,0.147094,28310000.0
1155,2004-06-08,10100.0,10140.0,9920.0,9960.0,0.14768699999999998,20680000.0
1156,2004-06-09,10080.0,10100.0,9610.0,9660.0,0.143238,28850000.0
1157,2004-06-10,9500.0,9580.0,9300.0,9360.0,0.13879,55930000.0
1158,2004-06-11,9360.0,9370.0,8660.0,8730.0,0.129448,72110000.0
1159,2004-06-14,8600.0,8880.0,8530.0,8570.0,0.127076,46480000.0
1160,2004-06-15,8600.0,8770.0,8420.0,8770.0,0.13004200000000002,39720000.0
1161,2004-06-16,8800.0,9030.0,8690.0,8720.0,0.1293,37445000.0
1162,2004-06-17,8790.0,8840.0,8580.0,8840.0,0.13108,36855000.0
1163,2004-06-18,8700.0,8880.0,8560.0,8710.0,0.129152,26215000.0
1164,2004-06-21,8800.0,8980.0,8740.0,8920.0,0.132266,30140000.0
1165,2004-06-22,8840.0,8890.0,8710.0,8880.0,0.131673,21445000.0
1166,2004-06-23,9000.0,9080.0,8870.0,8980.0,0.133155,28555000.0
1167,2004-06-24,9240.0,9450.0,9180.0,9390.0,0.139235,36185000.0
1168,2004-06-25,9490.0,9660.0,9430.0,9640.0,0.142942,30360000.0
1169,2004-06-28,9600.0,9600.0,9290.0,9360.0,0.13879,26850000.0
1170,2004-06-29,9200.0,9470.0,9160.0,9420.0,0.13968,23050000.0
1171,2004-06-30,9490.0,9590.0,9390.0,9540.0,0.141459,25990000.0
1172,2004-07-01,9520.0,9550.0,9290.0,9300.0,0.1379,25615000.0
1173,2004-07-02,9100.0,9100.0,8820.0,8880.0,0.131673,35895000.0
1174,2004-07-05,8880.0,8930.0,8670.0,8860.0,0.131376,27500000.0
1175,2004-07-06,8730.0,8930.0,8730.0,8820.0,0.13078299999999998,22855000.0
1176,2004-07-07,8500.0,8740.0,8400.0,8740.0,0.129597,37500000.0
1177,2004-07-08,8540.0,8640.0,8390.0,8400.0,0.124555,55340000.0
1178,2004-07-09,8360.0,8510.0,8350.0,8480.0,0.12574100000000002,38780000.0
1179,2004-07-12,8520.0,8590.0,8440.0,8460.0,0.125445,33385000.0
1180,2004-07-13,8530.0,8670.0,8440.0,8670.0,0.12855899999999998,25770000.0
1181,2004-07-14,8590.0,8650.0,8330.0,8360.0,0.12396199999999999,30450000.0
1182,2004-07-15,8320.0,8380.0,7990.0,8170.0,0.121145,57275000.0
1183,2004-07-16,8080.0,8460.0,7990.0,8460.0,0.125445,48085000.0
1184,2004-07-19,8300.0,8550.0,8280.0,8530.0,0.12648299999999998,24125000.0
1185,2004-07-20,8380.0,8460.0,8340.0,8340.0,0.12366500000000001,20245000.0
1186,2004-07-21,8530.0,8630.0,8500.0,8590.0,0.12737300000000001,23740000.0
1187,2004-07-22,8350.0,8370.0,8270.0,8350.0,0.12381400000000001,31100000.0
1188,2004-07-23,8340.0,8430.0,8310.0,8360.0,0.12396199999999999,19550000.0
1189,2004-07-26,8200.0,8410.0,8200.0,8360.0,0.12396199999999999,16385000.0
1190,2004-07-27,8280.0,8420.0,8200.0,8400.0,0.124555,20840000.0
1191,2004-07-28,8540.0,8590.0,8420.0,8460.0,0.125445,23450000.0
1192,2004-07-29,8310.0,8360.0,8200.0,8220.0,0.121886,17945000.0
1193,2004-07-30,8330.0,8390.0,8280.0,8340.0,0.12366500000000001,19500000.0
1194,2004-08-02,8350.0,8350.0,8160.0,8160.0,0.120996,22380000.0
1195,2004-08-03,8200.0,8300.0,8180.0,8260.0,0.12247899999999999,14365000.0
1196,2004-08-04,8110.0,8260.0,8060.0,8260.0,0.12247899999999999,18795000.0
1197,2004-08-05,8260.0,8470.0,8210.0,8460.0,0.125445,21590000.0
1198,2004-08-06,8300.0,8520.0,8280.0,8390.0,0.12440699999999999,17920000.0
1199,2004-08-09,8160.0,8380.0,8160.0,8380.0,0.124259,25340000.0
1200,2004-08-10,8340.0,8510.0,8330.0,8480.0,0.12574100000000002,18820000.0
1201,2004-08-11,8560.0,8610.0,8510.0,8510.0,0.126186,18415000.0
1202,2004-08-12,8460.0,8620.0,8430.0,8620.0,0.12781700000000001,28485000.0
1203,2004-08-13,8620.0,8800.0,8520.0,8760.0,0.129893,24825000.0
1204,2004-08-16,8720.0,8760.0,8530.0,8600.0,0.127521,18070000.0
1205,2004-08-17,8700.0,8720.0,8510.0,8510.0,0.126186,14355000.0
1206,2004-08-18,8590.0,8640.0,8450.0,8600.0,0.127521,20750000.0
1207,2004-08-19,8690.0,8840.0,8680.0,8830.0,0.130931,27970000.0
1208,2004-08-20,8790.0,8790.0,8670.0,8680.0,0.128707,16310000.0
1209,2004-08-23,8740.0,8790.0,8620.0,8760.0,0.129893,21770000.0
1210,2004-08-24,8780.0,8940.0,8690.0,8900.0,0.131969,20250000.0
1211,2004-08-25,8920.0,9060.0,8860.0,9020.0,0.133749,22865000.0
1212,2004-08-26,9100.0,9180.0,9070.0,9120.0,0.135231,24855000.0
1213,2004-08-27,9120.0,9200.0,9080.0,9170.0,0.135973,20145000.0
1214,2004-08-30,9170.0,9250.0,9110.0,9160.0,0.135824,12080000.0
1215,2004-08-31,9020.0,9080.0,8930.0,9020.0,0.133749,23415000.0
1216,2004-09-01,9020.0,9140.0,8950.0,9060.0,0.13434200000000002,18865000.0
1217,2004-09-02,9040.0,9120.0,8960.0,9040.0,0.134045,17605000.0
1218,2004-09-03,8920.0,8960.0,8730.0,8730.0,0.129448,32385000.0
1219,2004-09-06,8700.0,8730.0,8570.0,8670.0,0.12855899999999998,23680000.0
1220,2004-09-07,8680.0,8740.0,8640.0,8680.0,0.128707,13220000.0
1221,2004-09-08,8680.0,8800.0,8670.0,8670.0,0.12855899999999998,17265000.0
1222,2004-09-09,8670.0,8800.0,8620.0,8780.0,0.13019,32100000.0
1223,2004-09-10,8840.0,9190.0,8760.0,9150.0,0.135676,43785000.0
1224,2004-09-13,9270.0,9500.0,9240.0,9500.0,0.14086600000000002,39665000.0
1225,2004-09-14,9740.0,9760.0,9620.0,9670.0,0.143387,40560000.0
1226,2004-09-15,9550.0,9700.0,9540.0,9560.0,0.141756,24865000.0
